,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
0,Bram Tchaikovsky,"Strange Man, Changed Man",01IlrRlbE5BEY3jlsfqMvS,4,0.312,0.811,11,-6.242,1,0.05,0.0824,0.0,0.258,0.153,81.615,240547,4
1,Jimmy Edward,Siento Fiebre Otra Vez,1biJpAIKYXtxgKyuLMxwOV,4,0.564,0.82,3,-6.782,1,0.0706,0.0123,0.00114,0.0769,0.688,137.722,226120,4
2,Christopher Cross,Poor Shirley - 45 Version,3Hz9Lky1fhqMhcfRdh7rm9,4,0.642,0.411,10,-14.086,1,0.0289,0.376,1.34e-05,0.0775,0.428,110.651,264827,4
3,George Duke,Follow the Rainbow,3NlrKazeCnPNcwyrwiaTTY,4,0.176,0.241,4,-22.596,1,0.0334,0.711,0.118,0.1,0.137,93.925,84560,4
4,Foghat,Comin' Down With Love,4bn6ksP61ZqDZxHh4dzJRN,4,0.567,0.964,2,-5.2,1,0.0495,0.0178,0.00708,0.0836,0.771,140.812,322525,4
5,Sea Level,Two 'n Two,4n41Piby9R9JKQmBphAYcu,4,0.633,0.803,2,-6.183,0,0.0577,0.0737,0.777,0.0754,0.896,97.877,210573,4
6,Sea Level,Just A Touch,4sKPTLCk7EApy5CVQEm3YA,4,0.655,0.907,4,-6.368,0,0.0583,0.0821,0.558,0.147,0.702,97.355,326000,4
7,Squeeze,The Knack,60P2uCNkGhEzNsXKW4kZQi,4,0.646,0.734,6,-12.744,0,0.0319,0.0744,0.0403,0.312,0.721,129.319,272707,4
8,Irakere,Claudia,6KBxPYkZ7Ic5zchd77ITbb,4,0.473,0.484,0,-14.036,0,0.0384,0.915,0.933,0.141,0.297,91.081,362240,4
9,Crass,I Don't Like It (Soho Demos 27th August 1977),7uCnLfUTSmNrfEb3Sj7ynX,4,0.434,0.772,6,-5.084,1,0.0424,0.874,0.0,0.399,0.356,145.739,302800,4
10,Chick Corea,Homecoming - Live/1978,00bt0DfY4ylyctxaAy7PE3,3,0.445,0.222,0,-20.991,1,0.0408,0.951,0.836,0.688,0.0957,124.858,1151160,3
11,Will Beeley,Tell Me How You Are,00uN6DEQqaoN29cSaPNXmk,3,0.532,0.706,2,-13.064,1,0.0425,0.0381,0.000325,0.137,0.912,160.006,237053,4
12,"McGuinn, Clark & Hillman",Release Me Girl,02LKXOMmOOkRe68aoBKBW1,3,0.716,0.657,2,-10.877,1,0.036,0.0196,0.0579,0.133,0.865,121.696,233227,4
13,Shaun Cassidy,Break For The Street - Live,03KEUQBrD7WbP8aRlTwztB,3,0.363,0.705,1,-16.409,1,0.0372,0.00145,0.0104,0.347,0.755,147.297,260899,4
14,Jules Massenet,Cendrillon: Posez dans son écrin,04R7pUqwF6mF6bRSd85fZi,4,0.171,0.0636,7,-22.544,1,0.0467,0.973,0.0243,0.14,0.0391,84.113,338800,4
15,Rez Band,Concert For A Queen,04qJhJis5JGYnpNlN8sClG,4,0.404,0.404,2,-15.023,0,0.0505,0.456,0.0,0.0932,0.415,149.505,196467,4
16,Mannheim Steamroller,Interlude II,06meFMtfyJjuEAqdQyxWhD,4,0.234,0.000689,8,-37.569,1,0.0567,0.978,0.639,0.0807,0.169,91.925,153240,5
17,New Grass Revival,Crazy In The Night,07cyQAtWCZGERTXWN04f66,4,0.569,0.515,7,-11.029,1,0.0355,0.295,0.00111,0.313,0.561,95.875,217293,4
18,Whitesnake,Belgian Tom's Hat Trick,07tcTenBmNYlG993dHz30D,4,0.133,0.968,2,-5.094,1,0.189,0.00115,0.901,0.112,0.198,193.864,219000,4
19,Dr. C. J. Johnson And The Old Time Song Service,I'm Going To Wait 'Til My Jesus Comes Again,09D3IFDZ22TicOEU58xEOu,2,0.626,0.543,10,-12.06,0,0.456,0.901,0.0,0.678,0.31,81.764,212507,4
